OrderNumber;Date;CustomerId
108314;2012-09-28;15000
108315;2012-09-28;16000
108316;2012-09-28;18000
108317;2012-09-28;23000
108318;2012-09-29;13000
108319;2012-09-29;16000
108320;2012-09-29;16000
108321;2012-09-29;17000
108322;2012-09-29;20000
108323;2012-09-29;22000
108324;2012-09-30;16000
108325;2012-09-30;18000
108326;2012-09-30;23000
108327;2012-10-01;17000
108328;2012-10-02;17000
108329;2012-10-03;15000
108330;2012-10-03;22000
108331;2012-10-04;22000
108332;2012-10-05;13000
108333;2012-10-05;16000
108334;2012-10-06;16000
108335;2012-10-06;18000
108336;2012-10-06;23000
108337;2012-10-07;15000
108338;2012-10-07;16000
108339;2012-10-07;16000
108340;2012-10-07;24000
108341;2012-10-09;16000
108342;2012-10-09;18000
108343;2012-10-09;22000
108344;2012-10-09;23000
108345;2012-10-10;19000
108346;2012-10-10;22000
108347;2012-10-10;22000
108348;2012-10-11;13000
108349;2012-10-11;23000
108350;2012-10-12;13000
108351;2012-10-12;14000
108352;2012-10-14;15000
108353;2012-10-14;21000
108354;2012-10-15;13000
108355;2012-10-15;20000
108356;2012-10-15;23000
108357;2012-10-16;14000
108358;2012-10-16;18000
108359;2012-10-16;20000
108360;2012-10-16;23000
108361;2012-10-17;15000
108362;2012-10-17;15000
108363;2012-10-17;15000
108364;2012-10-17;17000
108365;2012-10-17;17000
108366;2012-10-17;20000
108367;2012-10-17;21000
108368;2012-10-18;15000
108369;2012-10-19;15000
108370;2012-10-19;22000
108371;2012-10-19;22000
108372;2012-10-20;23000
108373;2012-10-21;14000
108374;2012-10-21;23000
108375;2012-10-22;15000
108376;2012-10-22;16000
108377;2012-10-23;22000
108378;2012-10-24;14000
108379;2012-10-24;15000
108380;2012-10-24;16000
108381;2012-10-24;20000
108382;2012-10-25;15000
108383;2012-10-25;22000
108384;2012-10-25;23000
108385;2012-10-26;20000
108386;2012-10-27;15000
108387;2012-10-27;17000
108388;2012-10-28;17000
108389;2012-10-28;19000
108390;2012-10-29;22000
108391;2012-10-30;15000
108392;2012-10-30;19000
108393;2012-10-31;15000
108394;2012-10-31;19000
108395;2012-11-01;16000
108396;2012-11-02;13000
108397;2012-11-02;16000
108398;2012-11-03;17000
108399;2012-11-04;21000
108400;2012-11-05;15000
108401;2012-11-05;22000
108402;2012-11-06;15000
108403;2012-11-06;16000
108404;2012-11-07;18000
108405;2012-11-08;22000
108406;2012-11-08;23000
108407;2012-11-10;16000
108408;2012-11-12;14000
108409;2012-11-12;20000
108410;2012-11-14;22000
108411;2012-11-15;20000
108412;2012-11-15;21000
108413;2012-11-16;17000
108414;2012-11-17;15000
108415;2012-11-18;22000
108416;2012-11-18;22000
108417;2012-11-18;23000
108418;2012-11-19;16000
108419;2012-11-20;13000
108420;2012-11-20;21000
108421;2012-11-22;22000
108422;2012-11-23;14000
108423;2012-11-27;18000
108424;2012-11-27;22000
108425;2012-11-28;13000
108426;2012-12-02;15000
108427;2012-12-02;16000
108428;2012-12-02;17000
108429;2012-12-02;22000
108430;2012-12-03;16000
108431;2012-12-07;15000
108432;2012-12-07;15000
108433;2012-12-07;16000
108434;2012-12-08;16000
108435;2012-12-10;17000
108436;2012-12-11;16000
108437;2012-12-12;18000
108438;2012-12-13;20000
108439;2012-12-14;19000
108440;2012-12-14;19000
108441;2012-12-15;13000
108442;2012-12-16;20000
108443;2012-12-17;18000
108444;2012-12-17;19000
108445;2012-12-17;20000
108446;2012-12-18;15000
108447;2012-12-18;16000
108448;2012-12-20;17000
108449;2012-12-20;24000
108450;2012-12-22;20000
108451;2012-12-23;14000
108452;2012-12-23;14000
108453;2012-12-23;24000
108454;2012-12-25;22000
108455;2012-12-26;14000
108456;2012-12-28;22000
108457;2012-12-31;15000
108458;2012-12-31;18000
108459;2012-12-31;20000
108460;2013-01-01;13000
108461;2013-01-01;16000
108462;2013-01-02;20000
108463;2013-01-03;19000
108464;2013-01-03;21000
108465;2013-01-04;22000
108466;2013-01-05;20000
108467;2013-01-06;23000
108468;2013-01-07;16000
108469;2013-01-09;15000
108470;2013-01-09;22000
108471;2013-01-09;23000
108472;2013-01-10;14000
108473;2013-01-10;19000
108474;2013-01-11;13000
108475;2013-01-11;20000
108476;2013-01-13;23000
108477;2013-01-14;15000
108478;2013-01-14;22000
108479;2013-01-15;22000
108480;2013-01-16;23000
108481;2013-01-17;24000
108482;2013-01-19;15000
108483;2013-01-19;16000
108484;2013-01-20;16000
108485;2013-01-21;15000
108486;2013-01-23;23000
108487;2013-01-24;16000
108488;2013-01-25;14000
108489;2013-01-25;23000
108490;2013-01-26;13000
108491;2013-01-28;15000
108492;2013-01-28;15000
108493;2013-01-28;17000
108494;2013-01-28;20000
108495;2013-01-28;22000
108496;2013-01-30;14000
108497;2013-01-30;21000
108498;2013-01-30;22000
108499;2013-01-31;15000
108500;2013-02-03;13000
108501;2013-02-03;16000
108502;2013-02-04;14000
108503;2013-02-04;19000
108504;2013-02-05;15000
108505;2013-02-05;16000
108506;2013-02-05;20000
108507;2013-02-05;22000
108508;2013-02-06;14000
108509;2013-02-06;15000
108510;2013-02-06;15000
108511;2013-02-06;20000
108512;2013-02-07;22000
108513;2013-02-09;18000
108514;2013-02-09;23000
108515;2013-02-10;17000
108516;2013-02-10;23000
108517;2013-02-11;18000
108518;2013-02-11;22000
108519;2013-02-12;13000
108520;2013-02-12;21000
108521;2013-02-13;15000
108522;2013-02-13;21000
108523;2013-02-14;16000
108524;2013-02-15;23000
108525;2013-02-16;20000
108526;2013-02-16;20000
108527;2013-02-17;23000
108528;2013-02-18;17000
108529;2013-02-18;18000
108530;2013-02-19;16000
108531;2013-02-19;22000
108532;2013-02-20;16000
108533;2013-02-20;20000
108534;2013-02-20;20000
108535;2013-02-21;15000
108536;2013-02-21;16000
108537;2013-02-21;18000
108538;2013-02-21;21000
108539;2013-02-22;20000
108540;2013-02-23;22000
108541;2013-02-24;15000
108542;2013-02-24;20000
108543;2013-02-24;22000
108544;2013-02-25;20000
108545;2013-02-26;13000
108546;2013-02-26;15000
108547;2013-02-27;18000
108548;2013-02-27;22000
108549;2013-02-28;18000
108550;2013-02-28;23000
108551;2013-03-01;15000
108552;2013-03-01;15000
108553;2013-03-02;16000
108554;2013-03-02;17000
108555;2013-03-03;14000
108556;2013-03-03;24000
108557;2013-03-04;16000
108558;2013-03-04;16000
108559;2013-03-04;20000
108560;2013-03-05;13000
108561;2013-03-05;13000
108562;2013-03-06;14000
108563;2013-03-06;23000
108564;2013-03-07;15000
108565;2013-03-08;22000
108566;2013-03-10;13000
108567;2013-03-10;16000
108568;2013-03-10;22000
108569;2013-03-11;21000
108570;2013-03-12;20000
108571;2013-03-12;20000
108572;2013-03-12;20000
108573;2013-03-12;23000
108574;2013-03-12;23000
108575;2013-03-12;24000
108576;2013-03-13;14000
108577;2013-03-13;14000
108578;2013-03-14;16000
108579;2013-03-14;18000
108580;2013-03-14;20000
108581;2013-03-15;24000
108582;2013-03-16;13000
108583;2013-03-17;15000
108584;2013-03-17;21000
108585;2013-03-17;22000
108586;2013-03-17;22000
108587;2013-03-20;16000
108588;2013-03-20;17000
108589;2013-03-21;16000
108590;2013-03-21;20000
108591;2013-03-21;22000
108592;2013-03-21;24000
108593;2013-03-22;18000
108594;2013-03-22;19000
108595;2013-03-22;22000
108596;2013-03-23;14000
108597;2013-03-23;17000
108598;2013-03-23;19000
108599;2013-03-23;20000
108600;2013-03-24;15000
108601;2013-03-24;15000
108602;2013-03-25;15000
108603;2013-03-25;22000
108604;2013-03-26;15000
108605;2013-03-26;16000
108606;2013-03-26;23000
108607;2013-03-27;15000
108608;2013-03-27;16000
108609;2013-03-27;24000
108610;2013-03-29;15000
108611;2013-03-29;21000
108612;2013-03-30;20000
108613;2013-03-30;22000
108614;2013-03-31;16000
108615;2013-03-31;18000
108616;2013-04-01;13000
108617;2013-04-01;13000
108618;2013-04-01;16000
108619;2013-04-01;16000
108620;2013-04-01;18000
108621;2013-04-01;18000
108622;2013-04-01;18000
108623;2013-04-01;19000
108624;2013-04-01;23000
108625;2013-04-01;23000
108626;2013-04-01;24000
108627;2013-04-02;13000
108628;2013-04-02;15000
108629;2013-04-02;17000
108630;2013-04-02;18000
108631;2013-04-02;20000
108632;2013-04-02;21000
108633;2013-04-02;22000
108634;2013-04-02;22000
108635;2013-04-02;23000
108636;2013-04-02;23000
108637;2013-04-03;14000
108638;2013-04-03;15000
108639;2013-04-03;22000
108640;2013-04-03;23000
108641;2013-04-04;14000
108642;2013-04-04;15000
108643;2013-04-04;15000
108644;2013-04-04;15000
108645;2013-04-04;16000
108646;2013-04-04;16000
108647;2013-04-04;19000
108648;2013-04-04;19000
108649;2013-04-04;19000
108650;2013-04-04;22000
108651;2013-04-04;22000
108652;2013-04-04;23000
108653;2013-04-04;23000
108654;2013-04-05;15000
108655;2013-04-05;15000
108656;2013-04-05;15000
108657;2013-04-05;16000
108658;2013-04-05;22000
108659;2013-04-05;23000
108660;2013-04-05;23000
108661;2013-04-06;14000
108662;2013-04-06;15000
108663;2013-04-06;15000
108664;2013-04-06;16000
108665;2013-04-06;17000
108666;2013-04-06;18000
108667;2013-04-06;22000
108668;2013-04-07;14000
108669;2013-04-07;14000
108670;2013-04-07;15000
108671;2013-04-07;15000
108672;2013-04-08;13000
108673;2013-04-08;17000
108674;2013-04-09;13000
108675;2013-04-09;13000
108676;2013-04-09;15000
108677;2013-04-09;16000
108678;2013-04-09;17000
108679;2013-04-09;20000
108680;2013-04-09;22000
108681;2013-04-09;23000
108682;2013-04-10;16000
108683;2013-04-10;17000
108684;2013-04-10;20000
108685;2013-04-10;22000
108686;2013-04-10;23000
108687;2013-04-11;15000
108688;2013-04-11;15000
108689;2013-04-11;19000
108690;2013-04-11;20000
108691;2013-04-11;21000
108692;2013-04-11;24000
108693;2013-04-11;24000
108694;2013-04-12;13000
108695;2013-04-12;16000
108696;2013-04-12;20000
108697;2013-04-12;22000
108698;2013-04-12;23000
108699;2013-04-12;23000
108700;2013-04-12;24000
108701;2013-04-13;15000
108702;2013-04-13;16000
108703;2013-04-13;16000
108704;2013-04-13;17000
108705;2013-04-13;22000
108706;2013-04-14;16000
108707;2013-04-14;22000
108708;2013-04-15;15000
108709;2013-04-15;20000
108710;2013-04-15;21000
108711;2013-04-15;22000
108712;2013-04-15;24000
108713;2013-04-16;13000
108714;2013-04-16;13000
108715;2013-04-16;15000
108716;2013-04-16;15000
108717;2013-04-16;24000
108718;2013-04-17;14000
108719;2013-04-17;15000
108720;2013-04-17;20000
108721;2013-04-17;24000
108722;2013-04-18;16000
108723;2013-04-18;19000
108724;2013-04-18;19000
108725;2013-04-18;23000
108726;2013-04-19;15000
108727;2013-04-19;16000
108728;2013-04-19;18000
108729;2013-04-19;20000
108730;2013-04-19;21000
108731;2013-04-19;23000
108732;2013-04-19;23000
108733;2013-04-20;14000
108734;2013-04-20;15000
108735;2013-04-20;22000
108736;2013-04-20;23000
108737;2013-04-20;24000
108738;2013-04-21;14000
108739;2013-04-21;15000
108740;2013-04-21;16000
108741;2013-04-21;17000
108742;2013-04-21;21000
108743;2013-04-21;22000
108744;2013-04-21;22000
108745;2013-04-21;22000
108746;2013-04-21;22000
108747;2013-04-21;23000
108748;2013-04-21;24000
108749;2013-04-22;15000
108750;2013-04-22;20000
108751;2013-04-22;23000
108752;2013-04-23;15000
108753;2013-04-23;17000
108754;2013-04-23;20000
108755;2013-04-23;23000
108756;2013-04-24;17000
108757;2013-04-24;19000
108758;2013-04-25;14000
108759;2013-04-25;14000
108760;2013-04-25;16000
108761;2013-04-25;16000
108762;2013-04-25;17000
108763;2013-04-25;19000
108764;2013-04-25;19000
108765;2013-04-25;21000
108766;2013-04-25;23000
108767;2013-04-26;13000
108768;2013-04-26;15000
108769;2013-04-26;15000
108770;2013-04-26;23000
108771;2013-04-27;15000
108772;2013-04-27;19000
108773;2013-04-28;13000
108774;2013-04-28;15000
108775;2013-04-28;16000
108776;2013-04-28;16000
108777;2013-04-28;16000
108778;2013-04-28;18000
108779;2013-04-28;24000
108780;2013-04-29;13000
108781;2013-04-29;23000
108782;2013-04-30;13000
108783;2013-04-30;14000
108784;2013-04-30;20000
108785;2013-04-30;21000
108786;2013-04-30;22000
108787;2013-05-01;13000
108788;2013-05-01;23000
108789;2013-05-01;24000
108790;2013-05-02;13000
108791;2013-05-02;15000
108792;2013-05-02;15000
108793;2013-05-02;15000
108794;2013-05-02;16000
108795;2013-05-02;17000
108796;2013-05-02;18000
108797;2013-05-02;18000
108798;2013-05-02;20000
108799;2013-05-02;22000
108800;2013-05-02;22000
108801;2013-05-02;22000
108802;2013-05-02;24000
108803;2013-05-03;13000
108804;2013-05-03;13000
108805;2013-05-03;15000
108806;2013-05-03;15000
108807;2013-05-03;17000
108808;2013-05-03;22000
108809;2013-05-03;22000
108810;2013-05-03;23000
108811;2013-05-03;24000
108812;2013-05-03;24000
108813;2013-05-04;13000
108814;2013-05-04;15000
108815;2013-05-04;16000
108816;2013-05-04;17000
108817;2013-05-04;17000
108818;2013-05-04;17000
108819;2013-05-04;18000
108820;2013-05-04;18000
108821;2013-05-04;19000
108822;2013-05-04;20000
108823;2013-05-04;20000
108824;2013-05-04;21000
108825;2013-05-04;24000
108826;2013-05-04;24000
108827;2013-05-05;14000
108828;2013-05-05;14000
108829;2013-05-05;14000
108830;2013-05-05;15000
108831;2013-05-05;16000
108832;2013-05-05;20000
108833;2013-05-05;22000
108834;2013-05-05;22000
108835;2013-05-05;24000
108836;2013-05-06;16000
108837;2013-05-06;16000
108838;2013-05-06;16000
108839;2013-05-06;18000
108840;2013-05-06;19000
108841;2013-05-06;20000
108842;2013-05-06;20000
108843;2013-05-06;20000
108844;2013-05-06;21000
108845;2013-05-06;23000
108846;2013-05-07;18000
108847;2013-05-07;18000
108848;2013-05-07;24000
108849;2013-05-08;15000
108850;2013-05-08;15000
108851;2013-05-08;17000
108852;2013-05-08;17000
108853;2013-05-08;20000
108854;2013-05-09;15000
108855;2013-05-09;19000
108856;2013-05-09;22000
108857;2013-05-09;22000
108858;2013-05-09;24000
108859;2013-05-10;16000
108860;2013-05-10;17000
108861;2013-05-10;17000
108862;2013-05-10;21000
108863;2013-05-11;13000
108864;2013-05-11;13000
108865;2013-05-11;16000
108866;2013-05-11;18000
108867;2013-05-11;19000
108868;2013-05-11;19000
108869;2013-05-11;20000
108870;2013-05-11;20000
108871;2013-05-12;16000
108872;2013-05-12;20000
108873;2013-05-12;21000
108874;2013-05-12;22000
108875;2013-05-12;23000
108876;2013-05-13;14000
108877;2013-05-13;15000
108878;2013-05-13;15000
108879;2013-05-13;16000
108880;2013-05-13;17000
108881;2013-05-13;20000
108882;2013-05-13;20000
108883;2013-05-13;21000
108884;2013-05-13;22000
108885;2013-05-14;14000
108886;2013-05-14;14000
108887;2013-05-14;15000
108888;2013-05-14;15000
108889;2013-05-14;16000
108890;2013-05-14;17000
108891;2013-05-14;20000
108892;2013-05-14;20000
108893;2013-05-15;14000
108894;2013-05-15;16000
108895;2013-05-15;18000
108896;2013-05-15;20000
108897;2013-05-15;22000
108898;2013-05-15;23000
108899;2013-05-15;24000
108900;2013-05-16;14000
108901;2013-05-16;15000
108902;2013-05-16;16000
108903;2013-05-16;18000
108904;2013-05-16;19000
108905;2013-05-16;23000
108906;2013-05-16;23000
108907;2013-05-17;15000
108908;2013-05-17;16000
108909;2013-05-17;18000
108910;2013-05-17;20000
108911;2013-05-17;20000
108912;2013-05-17;20000
108913;2013-05-17;22000
108914;2013-05-18;13000
108915;2013-05-18;14000
108916;2013-05-18;16000
108917;2013-05-18;19000
108918;2013-05-18;22000
108919;2013-05-19;15000
108920;2013-05-19;15000
108921;2013-05-19;15000
108922;2013-05-19;16000
108923;2013-05-19;16000
108924;2013-05-19;16000
108925;2013-05-19;18000
108926;2013-05-19;20000
108927;2013-05-19;21000
108928;2013-05-20;13000
108929;2013-05-20;13000
108930;2013-05-20;14000
108931;2013-05-20;15000
108932;2013-05-20;16000
108933;2013-05-20;22000
108934;2013-05-21;14000
108935;2013-05-21;15000
108936;2013-05-21;20000
108937;2013-05-21;22000
108938;2013-05-21;22000
108939;2013-05-21;23000
108940;2013-05-22;14000
108941;2013-05-22;15000
108942;2013-05-22;15000
108943;2013-05-22;16000
108944;2013-05-22;16000
108945;2013-05-22;17000
108946;2013-05-22;18000
108947;2013-05-22;22000
108948;2013-05-22;23000
108949;2013-05-23;14000
108950;2013-05-23;16000
108951;2013-05-23;16000
108952;2013-05-23;20000
108953;2013-05-23;24000
108954;2013-05-24;14000
108955;2013-05-24;16000
108956;2013-05-24;19000
108957;2013-05-24;24000
108958;2013-05-24;24000
108959;2013-05-24;24000
108960;2013-05-25;14000
108961;2013-05-25;15000
108962;2013-05-25;17000
108963;2013-05-25;18000
108964;2013-05-25;22000
108965;2013-05-25;23000
108966;2013-05-25;24000
108967;2013-05-26;14000
108968;2013-05-26;15000
108969;2013-05-26;20000
108970;2013-05-26;21000
108971;2013-05-27;16000
108972;2013-05-27;17000
108973;2013-05-27;19000
108974;2013-05-27;20000
108975;2013-05-27;21000
108976;2013-05-27;22000
108977;2013-05-27;22000
108978;2013-05-27;23000
108979;2013-05-27;24000
108980;2013-05-28;15000
108981;2013-05-28;15000
108982;2013-05-28;16000
108983;2013-05-28;16000
108984;2013-05-28;19000
108985;2013-05-28;21000
108986;2013-05-28;23000
108987;2013-05-29;13000
108988;2013-05-29;15000
108989;2013-05-29;15000
108990;2013-05-29;15000
108991;2013-05-29;22000
108992;2013-05-29;22000
108993;2013-05-29;24000
108994;2013-05-30;14000
108995;2013-05-30;14000
108996;2013-05-30;15000
108997;2013-05-30;15000
108998;2013-05-30;16000
108999;2013-05-30;17000
109000;2013-05-30;18000
109001;2013-05-30;20000
109002;2013-05-30;20000
109003;2013-05-30;22000
109004;2013-05-30;23000
109005;2013-05-31;13000
109006;2013-05-31;15000
109007;2013-05-31;15000
109008;2013-05-31;15000
109009;2013-05-31;15000
109010;2013-05-31;16000
109011;2013-05-31;23000
109012;2013-06-01;16000
109013;2013-06-01;16000
109014;2013-06-01;19000
109015;2013-06-01;22000
109016;2013-06-01;22000
109017;2013-06-02;14000
109018;2013-06-02;15000
109019;2013-06-02;15000
109020;2013-06-02;15000
109021;2013-06-02;16000
109022;2013-06-02;17000
109023;2013-06-02;19000
109024;2013-06-02;20000
109025;2013-06-02;20000
109026;2013-06-02;23000
109027;2013-06-02;24000
109028;2013-06-03;13000
109029;2013-06-03;15000
109030;2013-06-03;15000
109031;2013-06-03;16000
109032;2013-06-03;16000
109033;2013-06-03;17000
109034;2013-06-03;18000
109035;2013-06-03;22000
109036;2013-06-03;23000
109037;2013-06-03;23000
109038;2013-06-03;23000
